city_name,city_slug,city_url,category_url,http_status,html_bytes,poi_link_count,unique_poi_link_count,strict_match_count,broad_match_count,elapsed_seconds,error
宿州市,suzhou2,http://poi.mapbar.com/suzhou2/,http://poi.mapbar.com/suzhou2/D30/,,,0,0,0,0,0.924,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/suzhou2/D30/')
塔城地区,tacheng,http://poi.mapbar.com/tacheng/,http://poi.mapbar.com/tacheng/D30/,,,0,0,0,0,0.949,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tacheng/D30/')
泰安市,taian,http://poi.mapbar.com/taian/,http://poi.mapbar.com/taian/D30/,,,0,0,0,0,1.028,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/taian/D30/')
太原市,taiyuan,http://poi.mapbar.com/taiyuan/,http://poi.mapbar.com/taiyuan/D30/,,,0,0,0,0,1.09,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/taiyuan/D30/')
泰州市,taizhou1,http://poi.mapbar.com/taizhou1/,http://poi.mapbar.com/taizhou1/D30/,,,0,0,0,0,1.022,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/taizhou1/D30/')
台州市,taizhou2,http://poi.mapbar.com/taizhou2/,http://poi.mapbar.com/taizhou2/D30/,,,0,0,0,0,1.144,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/taizhou2/D30/')
唐山市,tangshan,http://poi.mapbar.com/tangshan/,http://poi.mapbar.com/tangshan/D30/,,,0,0,0,0,1.139,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tangshan/D30/')
天津市,tianjin,http://poi.mapbar.com/tianjin/,http://poi.mapbar.com/tianjin/D30/,,,0,0,0,0,1.001,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tianjin/D30/')
天门市,tianmen,http://poi.mapbar.com/tianmen/,http://poi.mapbar.com/tianmen/D30/,,,0,0,0,0,1.19,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tianmen/D30/')
天水市,tianshui,http://poi.mapbar.com/tianshui/,http://poi.mapbar.com/tianshui/D30/,,,0,0,0,0,1.059,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tianshui/D30/')
铁岭市,tieling,http://poi.mapbar.com/tieling/,http://poi.mapbar.com/tieling/D30/,,,0,0,0,0,1.189,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tieling/D30/')
铁门关市,tiemenguan,http://poi.mapbar.com/tiemenguan/,http://poi.mapbar.com/tiemenguan/D30/,,,0,0,0,0,1.269,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tiemenguan/D30/')
铜川市,tongchuan,http://poi.mapbar.com/tongchuan/,http://poi.mapbar.com/tongchuan/D30/,,,0,0,0,0,1.268,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tongchuan/D30/')
通化市,tonghua,http://poi.mapbar.com/tonghua/,http://poi.mapbar.com/tonghua/D30/,,,0,0,0,0,1.14,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tonghua/D30/')
通辽市,tongliao,http://poi.mapbar.com/tongliao/,http://poi.mapbar.com/tongliao/D30/,,,0,0,0,0,1.26,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tongliao/D30/')
铜陵市,tongling,http://poi.mapbar.com/tongling/,http://poi.mapbar.com/tongling/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tongling/D30/')
铜仁市,tongren,http://poi.mapbar.com/tongren/,http://poi.mapbar.com/tongren/D30/,,,0,0,0,0,1.289,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tongren/D30/')
吐鲁番市,tulufan,http://poi.mapbar.com/tulufan/,http://poi.mapbar.com/tulufan/D30/,,,0,0,0,0,1.246,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tulufan/D30/')
图木舒克市,tumushuke,http://poi.mapbar.com/tumushuke/,http://poi.mapbar.com/tumushuke/D30/,,,0,0,0,0,1.157,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tumushuke/D30/')
屯昌县,tunchang,http://poi.mapbar.com/tunchang/,http://poi.mapbar.com/tunchang/D30/,,,0,0,0,0,1.061,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/tunchang/D30/')
万宁市,wanning,http://poi.mapbar.com/wanning/,http://poi.mapbar.com/wanning/D30/,,,0,0,0,0,1.249,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wanning/D30/')
潍坊市,weifang,http://poi.mapbar.com/weifang/,http://poi.mapbar.com/weifang/D30/,,,0,0,0,0,1.339,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/weifang/D30/')
威海市,weihai,http://poi.mapbar.com/weihai/,http://poi.mapbar.com/weihai/D30/,,,0,0,0,0,1.208,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/weihai/D30/')
渭南市,weinan,http://poi.mapbar.com/weinan/,http://poi.mapbar.com/weinan/D30/,,,0,0,0,0,1.712,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/weinan/D30/')
文昌市,wenchang,http://poi.mapbar.com/wenchang/,http://poi.mapbar.com/wenchang/D30/,,,0,0,0,0,1.421,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wenchang/D30/')
文山壮族苗族自治州,wenshan,http://poi.mapbar.com/wenshan/,http://poi.mapbar.com/wenshan/D30/,,,0,0,0,0,1.383,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wenshan/D30/')
温州市,wenzhou,http://poi.mapbar.com/wenzhou/,http://poi.mapbar.com/wenzhou/D30/,,,0,0,0,0,2.011,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wenzhou/D30/')
乌海市,wuhai,http://poi.mapbar.com/wuhai/,http://poi.mapbar.com/wuhai/D30/,,,0,0,0,0,1.264,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuhai/D30/')
武汉市,wuhan,http://poi.mapbar.com/wuhan/,http://poi.mapbar.com/wuhan/D30/,,,0,0,0,0,0.931,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuhan/D30/')
芜湖市,wuhu,http://poi.mapbar.com/wuhu/,http://poi.mapbar.com/wuhu/D30/,,,0,0,0,0,0.854,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuhu/D30/')
五家渠市,wujiaqu,http://poi.mapbar.com/wujiaqu/,http://poi.mapbar.com/wujiaqu/D30/,,,0,0,0,0,0.941,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wujiaqu/D30/')
乌兰察布市,wulanchabu,http://poi.mapbar.com/wulanchabu/,http://poi.mapbar.com/wulanchabu/D30/,,,0,0,0,0,0.548,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wulanchabu/D30/')
乌鲁木齐市,wulumuqi,http://poi.mapbar.com/wulumuqi/,http://poi.mapbar.com/wulumuqi/D30/,,,0,0,0,0,0.573,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wulumuqi/D30/')
武威市,wuwei,http://poi.mapbar.com/wuwei/,http://poi.mapbar.com/wuwei/D30/,,,0,0,0,0,0.742,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuwei/D30/')
无锡市,wuxi,http://poi.mapbar.com/wuxi/,http://poi.mapbar.com/wuxi/D30/,,,0,0,0,0,0.825,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuxi/D30/')
五指山市,wuzhishan,http://poi.mapbar.com/wuzhishan/,http://poi.mapbar.com/wuzhishan/D30/,,,0,0,0,0,0.963,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuzhishan/D30/')
吴忠市,wuzhong,http://poi.mapbar.com/wuzhong/,http://poi.mapbar.com/wuzhong/D30/,,,0,0,0,0,1.046,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuzhong/D30/')
梧州市,wuzhou,http://poi.mapbar.com/wuzhou/,http://poi.mapbar.com/wuzhou/D30/,,,0,0,0,0,1.054,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/wuzhou/D30/')
厦门市,xiamen,http://poi.mapbar.com/xiamen/,http://poi.mapbar.com/xiamen/D30/,,,0,0,0,0,0.947,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xiamen/D30/')
西安市,xian,http://poi.mapbar.com/xian/,http://poi.mapbar.com/xian/D30/,,,0,0,0,0,1.18,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xian/D30/')
湘潭市,xiangtan,http://poi.mapbar.com/xiangtan/,http://poi.mapbar.com/xiangtan/D30/,,,0,0,0,0,1.012,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xiangtan/D30/')
湘西土家族苗族自治州,xiangxi,http://poi.mapbar.com/xiangxi/,http://poi.mapbar.com/xiangxi/D30/,,,0,0,0,0,1.08,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xiangxi/D30/')
襄阳市,xiangyang,http://poi.mapbar.com/xiangyang/,http://poi.mapbar.com/xiangyang/D30/,,,0,0,0,0,1.11,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xiangyang/D30/')
咸宁市,xianning,http://poi.mapbar.com/xianning/,http://poi.mapbar.com/xianning/D30/,,,0,0,0,0,1.017,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xianning/D30/')
仙桃市,xiantao,http://poi.mapbar.com/xiantao/,http://poi.mapbar.com/xiantao/D30/,,,0,0,0,0,1.096,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xiantao/D30/')
咸阳市,xianyang,http://poi.mapbar.com/xianyang/,http://poi.mapbar.com/xianyang/D30/,,,0,0,0,0,0.996,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xianyang/D30/')
孝感市,xiaogan,http://poi.mapbar.com/xiaogan/,http://poi.mapbar.com/xiaogan/D30/,,,0,0,0,0,1.243,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xiaogan/D30/')
锡林郭勒盟,xilinguolemeng,http://poi.mapbar.com/xilinguolemeng/,http://poi.mapbar.com/xilinguolemeng/D30/,,,0,0,0,0,0.918,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xilinguolemeng/D30/')
兴安盟,xinganmeng,http://poi.mapbar.com/xinganmeng/,http://poi.mapbar.com/xinganmeng/D30/,,,0,0,0,0,1.156,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xinganmeng/D30/')
邢台市,xingtai,http://poi.mapbar.com/xingtai/,http://poi.mapbar.com/xingtai/D30/,,,0,0,0,0,1.288,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xingtai/D30/')
西宁市,xining,http://poi.mapbar.com/xining/,http://poi.mapbar.com/xining/D30/,,,0,0,0,0,1.049,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xining/D30/')
新乡市,xinxiang,http://poi.mapbar.com/xinxiang/,http://poi.mapbar.com/xinxiang/D30/,,,0,0,0,0,1.189,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xinxiang/D30/')
信阳市,xinyang,http://poi.mapbar.com/xinyang/,http://poi.mapbar.com/xinyang/D30/,,,0,0,0,0,1.206,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xinyang/D30/')
新余市,xinyu,http://poi.mapbar.com/xinyu/,http://poi.mapbar.com/xinyu/D30/,,,0,0,0,0,1.644,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xinyu/D30/')
忻州市,xinzhou,http://poi.mapbar.com/xinzhou/,http://poi.mapbar.com/xinzhou/D30/,,,0,0,0,0,1.398,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xinzhou/D30/')
西双版纳傣族自治州,xishuangbanna,http://poi.mapbar.com/xishuangbanna/,http://poi.mapbar.com/xishuangbanna/D30/,,,0,0,0,0,1.4,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xishuangbanna/D30/')
宣城市,xuancheng,http://poi.mapbar.com/xuancheng/,http://poi.mapbar.com/xuancheng/D30/,,,0,0,0,0,1.16,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xuancheng/D30/')
许昌市,xuchang,http://poi.mapbar.com/xuchang/,http://poi.mapbar.com/xuchang/D30/,,,0,0,0,0,0.955,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xuchang/D30/')
徐州市,xuzhou,http://poi.mapbar.com/xuzhou/,http://poi.mapbar.com/xuzhou/D30/,,,0,0,0,0,1.088,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/xuzhou/D30/')
雅安市,yaan,http://poi.mapbar.com/yaan/,http://poi.mapbar.com/yaan/D30/,,,0,0,0,0,1.031,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yaan/D30/')
延安市,yanan,http://poi.mapbar.com/yanan/,http://poi.mapbar.com/yanan/D30/,,,0,0,0,0,1.001,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yanan/D30/')
延边朝鲜族自治州,yanbian,http://poi.mapbar.com/yanbian/,http://poi.mapbar.com/yanbian/D30/,,,0,0,0,0,0.572,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yanbian/D30/')
盐城市,yancheng,http://poi.mapbar.com/yancheng/,http://poi.mapbar.com/yancheng/D30/,,,0,0,0,0,0.686,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yancheng/D30/')
阳江市,yangjiang,http://poi.mapbar.com/yangjiang/,http://poi.mapbar.com/yangjiang/D30/,,,0,0,0,0,0.847,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yangjiang/D30/')
阳泉市,yangquan,http://poi.mapbar.com/yangquan/,http://poi.mapbar.com/yangquan/D30/,,,0,0,0,0,0.983,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yangquan/D30/')
扬州市,yangzhou,http://poi.mapbar.com/yangzhou/,http://poi.mapbar.com/yangzhou/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yangzhou/D30/')
烟台市,yantai,http://poi.mapbar.com/yantai/,http://poi.mapbar.com/yantai/D30/,,,0,0,0,0,1.13,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yantai/D30/')
宜宾市,yibin,http://poi.mapbar.com/yibin/,http://poi.mapbar.com/yibin/D30/,,,0,0,0,0,1.115,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yibin/D30/')
宜昌市,yichang,http://poi.mapbar.com/yichang/,http://poi.mapbar.com/yichang/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yichang/D30/')
伊春市,yichun1,http://poi.mapbar.com/yichun1/,http://poi.mapbar.com/yichun1/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yichun1/D30/')
宜春市,yichun2,http://poi.mapbar.com/yichun2/,http://poi.mapbar.com/yichun2/D30/,,,0,0,0,0,1.142,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yichun2/D30/')
伊犁哈萨克自治州,yili,http://poi.mapbar.com/yili/,http://poi.mapbar.com/yili/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yili/D30/')
银川市,yinchuan,http://poi.mapbar.com/yinchuan/,http://poi.mapbar.com/yinchuan/D30/,,,0,0,0,0,1.113,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yinchuan/D30/')
营口市,yingkou,http://poi.mapbar.com/yingkou/,http://poi.mapbar.com/yingkou/D30/,,,0,0,0,0,1.104,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yingkou/D30/')
鹰潭市,yingtan,http://poi.mapbar.com/yingtan/,http://poi.mapbar.com/yingtan/D30/,,,0,0,0,0,1.113,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yingtan/D30/')
益阳市,yiyang,http://poi.mapbar.com/yiyang/,http://poi.mapbar.com/yiyang/D30/,,,0,0,0,0,1.134,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yiyang/D30/')
永州市,yongzhou,http://poi.mapbar.com/yongzhou/,http://poi.mapbar.com/yongzhou/D30/,,,0,0,0,0,1.111,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yongzhou/D30/')
岳阳市,yueyang,http://poi.mapbar.com/yueyang/,http://poi.mapbar.com/yueyang/D30/,,,0,0,0,0,1.115,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yueyang/D30/')
榆林市,yulin1,http://poi.mapbar.com/yulin1/,http://poi.mapbar.com/yulin1/D30/,,,0,0,0,0,1.103,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yulin1/D30/')
玉林市,yulin2,http://poi.mapbar.com/yulin2/,http://poi.mapbar.com/yulin2/D30/,,,0,0,0,0,1.117,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yulin2/D30/')
运城市,yuncheng,http://poi.mapbar.com/yuncheng/,http://poi.mapbar.com/yuncheng/D30/,,,0,0,0,0,1.122,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yuncheng/D30/')
云浮市,yunfu,http://poi.mapbar.com/yunfu/,http://poi.mapbar.com/yunfu/D30/,,,0,0,0,0,1.13,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yunfu/D30/')
玉树藏族自治州,yushu,http://poi.mapbar.com/yushu/,http://poi.mapbar.com/yushu/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yushu/D30/')
玉溪市,yuxi,http://poi.mapbar.com/yuxi/,http://poi.mapbar.com/yuxi/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/yuxi/D30/')
枣庄市,zaozhuang,http://poi.mapbar.com/zaozhuang/,http://poi.mapbar.com/zaozhuang/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zaozhuang/D30/')
张家界市,zhangjiajie,http://poi.mapbar.com/zhangjiajie/,http://poi.mapbar.com/zhangjiajie/D30/,,,0,0,0,0,1.131,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhangjiajie/D30/')
张家口市,zhangjiakou,http://poi.mapbar.com/zhangjiakou/,http://poi.mapbar.com/zhangjiakou/D30/,,,0,0,0,0,1.126,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhangjiakou/D30/')
张掖市,zhangye,http://poi.mapbar.com/zhangye/,http://poi.mapbar.com/zhangye/D30/,,,0,0,0,0,1.132,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhangye/D30/')
漳州市,zhangzhou,http://poi.mapbar.com/zhangzhou/,http://poi.mapbar.com/zhangzhou/D30/,,,0,0,0,0,1.114,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhangzhou/D30/')
湛江市,zhanjiang,http://poi.mapbar.com/zhanjiang/,http://poi.mapbar.com/zhanjiang/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhanjiang/D30/')
肇庆市,zhaoqing,http://poi.mapbar.com/zhaoqing/,http://poi.mapbar.com/zhaoqing/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhaoqing/D30/')
昭通市,zhaotong,http://poi.mapbar.com/zhaotong/,http://poi.mapbar.com/zhaotong/D30/,,,0,0,0,0,1.107,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhaotong/D30/')
郑州市,zhengzhou,http://poi.mapbar.com/zhengzhou/,http://poi.mapbar.com/zhengzhou/D30/,,,0,0,0,0,1.121,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhengzhou/D30/')
镇江市,zhenjiang,http://poi.mapbar.com/zhenjiang/,http://poi.mapbar.com/zhenjiang/D30/,,,0,0,0,0,1.118,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhenjiang/D30/')
中山市,zhongshan,http://poi.mapbar.com/zhongshan/,http://poi.mapbar.com/zhongshan/D30/,,,0,0,0,0,1.122,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhongshan/D30/')
中卫市,zhongwei,http://poi.mapbar.com/zhongwei/,http://poi.mapbar.com/zhongwei/D30/,,,0,0,0,0,1.104,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhongwei/D30/')
周口市,zhoukou,http://poi.mapbar.com/zhoukou/,http://poi.mapbar.com/zhoukou/D30/,,,0,0,0,0,1.13,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhoukou/D30/')
舟山市,zhoushan,http://poi.mapbar.com/zhoushan/,http://poi.mapbar.com/zhoushan/D30/,,,0,0,0,0,1.112,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhoushan/D30/')
珠海市,zhuhai,http://poi.mapbar.com/zhuhai/,http://poi.mapbar.com/zhuhai/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhuhai/D30/')
驻马店市,zhumadian,http://poi.mapbar.com/zhumadian/,http://poi.mapbar.com/zhumadian/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhumadian/D30/')
株洲市,zhuzhou,http://poi.mapbar.com/zhuzhou/,http://poi.mapbar.com/zhuzhou/D30/,,,0,0,0,0,1.125,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zhuzhou/D30/')
淄博市,zibo,http://poi.mapbar.com/zibo/,http://poi.mapbar.com/zibo/D30/,,,0,0,0,0,1.127,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zibo/D30/')
自贡市,zigong,http://poi.mapbar.com/zigong/,http://poi.mapbar.com/zigong/D30/,,,0,0,0,0,1.119,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zigong/D30/')
资阳市,ziyang,http://poi.mapbar.com/ziyang/,http://poi.mapbar.com/ziyang/D30/,,,0,0,0,0,1.138,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/ziyang/D30/')
遵义市,zunyi,http://poi.mapbar.com/zunyi/,http://poi.mapbar.com/zunyi/D30/,,,0,0,0,0,1.12,HTTPError('404 Client Error: Not Found for url: https://poi.mapbar.com/zunyi/D30/')
